id,visitors
air_064e203265ee5753_2017-05-26,18.963
air_064e203265ee5753_2017-05-27,23.085
air_064e203265ee5753_2017-05-28,22.270
air_064e203265ee5753_2017-05-29,15.591
air_064e203265ee5753_2017-05-30,16.180
air_064e203265ee5753_2017-05-31,14.132
air_066f0221b8a4d533_2017-04-23,3.922
air_066f0221b8a4d533_2017-04-24,9.188
air_066f0221b8a4d533_2017-04-25,9.092
air_066f0221b8a4d533_2017-04-26,10.146
air_066f0221b8a4d533_2017-04-27,10.189
air_066f0221b8a4d533_2017-04-28,18.702
air_066f0221b8a4d533_2017-04-29,22.463
air_066f0221b8a4d533_2017-04-30,3.922
air_066f0221b8a4d533_2017-05-01,9.188
air_066f0221b8a4d533_2017-05-02,9.092
air_066f0221b8a4d533_2017-05-03,10.146
air_066f0221b8a4d533_2017-05-04,10.189
air_066f0221b8a4d533_2017-05-05,18.702
air_066f0221b8a4d533_2017-05-06,22.463
air_066f0221b8a4d533_2017-05-07,3.922
air_066f0221b8a4d533_2017-05-08,9.188
air_066f0221b8a4d533_2017-05-09,9.092
air_066f0221b8a4d533_2017-05-10,10.146
air_066f0221b8a4d533_2017-05-11,10.189
air_066f0221b8a4d533_2017-05-12,18.702
air_066f0221b8a4d533_2017-05-13,22.463
air_066f0221b8a4d533_2017-05-14,3.922
air_066f0221b8a4d533_2017-05-15,9.188
air_066f0221b8a4d533_2017-05-16,9.092
air_066f0221b8a4d533_2017-05-17,10.146
air_066f0221b8a4d533_2017-05-18,10.189
air_066f0221b8a4d533_2017-05-19,18.702
air_066f0221b8a4d533_2017-05-20,22.463
air_066f0221b8a4d533_2017-05-21,3.922
air_066f0221b8a4d533_2017-05-22,9.188
air_066f0221b8a4d533_2017-05-23,9.092
air_066f0221b8a4d533_2017-05-24,10.146
air_066f0221b8a4d533_2017-05-25,10.189
air_066f0221b8a4d533_2017-05-26,18.702
air_066f0221b8a4d533_2017-05-27,22.463
air_066f0221b8a4d533_2017-05-28,3.922
air_066f0221b8a4d533_2017-05-29,9.188
air_066f0221b8a4d533_2017-05-30,9.092
air_066f0221b8a4d533_2017-05-31,10.146
air_06f95ac5c33aca10_2017-04-23,9.786
air_06f95ac5c33aca10_2017-04-24,1.694
air_06f95ac5c33aca10_2017-04-25,21.886
air_06f95ac5c33aca10_2017-04-26,23.751
air_06f95ac5c33aca10_2017-04-27,22.136
air_06f95ac5c33aca10_2017-04-28,30.434
air_06f95ac5c33aca10_2017-04-29,14.108
air_06f95ac5c33aca10_2017-04-30,9.786
air_06f95ac5c33aca10_2017-05-01,1.694
air_06f95ac5c33aca10_2017-05-02,21.886
air_06f95ac5c33aca10_2017-05-03,23.751
air_06f95ac5c33aca10_2017-05-04,22.136
air_06f95ac5c33aca10_2017-05-05,30.434
air_06f95ac5c33aca10_2017-05-06,14.108
air_06f95ac5c33aca10_2017-05-07,9.786
air_06f95ac5c33aca10_2017-05-08,1.694
air_06f95ac5c33aca10_2017-05-09,21.886
air_06f95ac5c33aca10_2017-05-10,23.751
air_06f95ac5c33aca10_2017-05-11,22.136
air_06f95ac5c33aca10_2017-05-12,30.434
air_06f95ac5c33aca10_2017-05-13,14.108
air_06f95ac5c33aca10_2017-05-14,9.786
air_06f95ac5c33aca10_2017-05-15,1.694
air_06f95ac5c33aca10_2017-05-16,21.886
air_06f95ac5c33aca10_2017-05-17,23.751
air_06f95ac5c33aca10_2017-05-18,22.136
air_06f95ac5c33aca10_2017-05-19,30.434
air_06f95ac5c33aca10_2017-05-20,14.108
air_06f95ac5c33aca10_2017-05-21,9.786
air_06f95ac5c33aca10_2017-05-22,1.694
air_06f95ac5c33aca10_2017-05-23,21.886
air_06f95ac5c33aca10_2017-05-24,23.751
air_06f95ac5c33aca10_2017-05-25,22.136
air_06f95ac5c33aca10_2017-05-26,30.434
air_06f95ac5c33aca10_2017-05-27,14.108
air_06f95ac5c33aca10_2017-05-28,9.786
air_06f95ac5c33aca10_2017-05-29,1.694
air_06f95ac5c33aca10_2017-05-30,21.886
air_06f95ac5c33aca10_2017-05-31,23.751
air_0728814bd98f7367_2017-04-23,11.894
air_0728814bd98f7367_2017-04-24,6.491
air_0728814bd98f7367_2017-04-25,7.777
air_0728814bd98f7367_2017-04-26,6.610
air_0728814bd98f7367_2017-04-27,3.716
air_0728814bd98f7367_2017-04-28,6.523
air_0728814bd98f7367_2017-04-29,14.878
air_0728814bd98f7367_2017-04-30,11.894
air_0728814bd98f7367_2017-05-01,6.491
air_0728814bd98f7367_2017-05-02,7.777
air_0728814bd98f7367_2017-05-03,6.610
air_0728814bd98f7367_2017-05-04,3.716
air_0728814bd98f7367_2017-05-05,6.523
air_0728814bd98f7367_2017-05-06,14.878
air_0728814bd98f7367_2017-05-07,11.894
air_0728814bd98f7367_2017-05-08,6.491
air_0728814bd98f7367_2017-05-09,7.777
air_0728814bd98f7367_2017-05-10,6.610
air_0728814bd98f7367_2017-05-11,3.716
air_0728814bd98f7367_2017-05-12,6.523
air_0728814bd98f7367_2017-05-13,14.878
air_0728814bd98f7367_2017-05-14,11.894
air_0728814bd98f7367_2017-05-15,6.491
air_0728814bd98f7367_2017-05-16,7.777
air_0728814bd98f7367_2017-05-17,6.610
air_0728814bd98f7367_2017-05-18,3.716
air_0728814bd98f7367_2017-05-19,6.523
air_0728814bd98f7367_2017-05-20,14.878
air_0728814bd98f7367_2017-05-21,11.894
air_0728814bd98f7367_2017-05-22,6.491
air_0728814bd98f7367_2017-05-23,7.777
air_0728814bd98f7367_2017-05-24,6.610
air_0728814bd98f7367_2017-05-25,3.716
air_0728814bd98f7367_2017-05-26,6.523
air_0728814bd98f7367_2017-05-27,14.878
air_0728814bd98f7367_2017-05-28,11.894
air_0728814bd98f7367_2017-05-29,6.491
air_0728814bd98f7367_2017-05-30,7.777
air_0728814bd98f7367_2017-05-31,6.610
air_0768ab3910f7967f_2017-04-23,24.898
air_0768ab3910f7967f_2017-04-24,17.355
air_0768ab3910f7967f_2017-04-25,5.381
air_0768ab3910f7967f_2017-04-26,6.013
air_0768ab3910f7967f_2017-04-27,6.537
air_0768ab3910f7967f_2017-04-28,16.862
air_0768ab3910f7967f_2017-04-29,34.224
air_0768ab3910f7967f_2017-04-30,24.898
air_0768ab3910f7967f_2017-05-01,17.355
air_0768ab3910f7967f_2017-05-02,5.381
air_0768ab3910f7967f_2017-05-03,6.013
air_0768ab3910f7967f_2017-05-04,6.537
air_0768ab3910f7967f_2017-05-05,16.862
air_0768ab3910f7967f_2017-05-06,34.224
air_0768ab3910f7967f_2017-05-07,24.898
air_0768ab3910f7967f_2017-05-08,17.355
air_0768ab3910f7967f_2017-05-09,5.381
air_0768ab3910f7967f_2017-05-10,6.013
air_0768ab3910f7967f_2017-05-11,6.537
air_0768ab3910f7967f_2017-05-12,16.862
air_0768ab3910f7967f_2017-05-13,34.224
air_0768ab3910f7967f_2017-05-14,24.898
air_0768ab3910f7967f_2017-05-15,17.355
air_0768ab3910f7967f_2017-05-16,5.381
air_0768ab3910f7967f_2017-05-17,6.013
air_0768ab3910f7967f_2017-05-18,6.537
air_0768ab3910f7967f_2017-05-19,16.862
air_0768ab3910f7967f_2017-05-20,34.224
air_0768ab3910f7967f_2017-05-21,24.898
air_0768ab3910f7967f_2017-05-22,17.355
air_0768ab3910f7967f_2017-05-23,5.381
air_0768ab3910f7967f_2017-05-24,6.013
air_0768ab3910f7967f_2017-05-25,6.537
air_0768ab3910f7967f_2017-05-26,16.862
air_0768ab3910f7967f_2017-05-27,34.224
air_0768ab3910f7967f_2017-05-28,24.898
air_0768ab3910f7967f_2017-05-29,17.355
air_0768ab3910f7967f_2017-05-30,5.381
air_0768ab3910f7967f_2017-05-31,6.013
air_07b314d83059c4d2_2017-04-23,41.382
air_07b314d83059c4d2_2017-04-24,24.282
air_07b314d83059c4d2_2017-04-25,22.384
air_07b314d83059c4d2_2017-04-26,26.962
air_07b314d83059c4d2_2017-04-27,26.098
air_07b314d83059c4d2_2017-04-28,27.632
air_07b314d83059c4d2_2017-04-29,42.787
air_07b314d83059c4d2_2017-04-30,41.382
air_07b314d83059c4d2_2017-05-01,24.282
air_07b314d83059c4d2_2017-05-02,22.384
air_07b314d83059c4d2_2017-05-03,26.962
air_07b314d83059c4d2_2017-05-04,26.098
air_07b314d83059c4d2_2017-05-05,27.632
air_07b314d83059c4d2_2017-05-06,42.787
air_07b314d83059c4d2_2017-05-07,41.382
air_07b314d83059c4d2_2017-05-08,24.282
air_07b314d83059c4d2_2017-05-09,22.384
air_07b314d83059c4d2_2017-05-10,26.962
air_07b314d83059c4d2_2017-05-11,26.098
air_07b314d83059c4d2_2017-05-12,27.632
air_07b314d83059c4d2_2017-05-13,42.787
air_07b314d83059c4d2_2017-05-14,41.382
air_07b314d83059c4d2_2017-05-15,24.282
air_07b314d83059c4d2_2017-05-16,22.384
air_07b314d83059c4d2_2017-05-17,26.962
air_07b314d83059c4d2_2017-05-18,26.098
air_07b314d83059c4d2_2017-05-19,27.632
air_07b314d83059c4d2_2017-05-20,42.787
air_07b314d83059c4d2_2017-05-21,41.382
air_07b314d83059c4d2_2017-05-22,24.282
air_07b314d83059c4d2_2017-05-23,22.384
air_07b314d83059c4d2_2017-05-24,26.962
air_07b314d83059c4d2_2017-05-25,26.098
air_07b314d83059c4d2_2017-05-26,27.632
air_07b314d83059c4d2_2017-05-27,42.787
air_07b314d83059c4d2_2017-05-28,41.382
air_07b314d83059c4d2_2017-05-29,24.282
air_07b314d83059c4d2_2017-05-30,22.384
air_07b314d83059c4d2_2017-05-31,26.962
air_07bb665f9cdfbdfb_2017-04-23,28.159
air_07bb665f9cdfbdfb_2017-04-24,27.149
air_07bb665f9cdfbdfb_2017-04-25,22.034
air_07bb665f9cdfbdfb_2017-04-26,24.273
air_07bb665f9cdfbdfb_2017-04-27,28.766
air_07bb665f9cdfbdfb_2017-04-28,26.909
air_07bb665f9cdfbdfb_2017-04-29,27.505
air_07bb665f9cdfbdfb_2017-04-30,28.159
air_07bb665f9cdfbdfb_2017-05-01,27.149
air_07bb665f9cdfbdfb_2017-05-02,22.034
air_07bb665f9cdfbdfb_2017-05-03,24.273
air_07bb665f9cdfbdfb_2017-05-04,28.766
air_07bb665f9cdfbdfb_2017-05-05,26.909
air_07bb665f9cdfbdfb_2017-05-06,27.505
air_07bb665f9cdfbdfb_2017-05-07,28.159
air_07bb665f9cdfbdfb_2017-05-08,27.149
air_07bb665f9cdfbdfb_2017-05-09,22.034
air_07bb665f9cdfbdfb_2017-05-10,24.273
air_07bb665f9cdfbdfb_2017-05-11,28.766
air_07bb665f9cdfbdfb_2017-05-12,26.909
air_07bb665f9cdfbdfb_2017-05-13,27.505
air_07bb665f9cdfbdfb_2017-05-14,28.159
air_07bb665f9cdfbdfb_2017-05-15,27.149
air_07bb665f9cdfbdfb_2017-05-16,22.034
air_07bb665f9cdfbdfb_2017-05-17,24.273
air_07bb665f9cdfbdfb_2017-05-18,28.766
air_07bb665f9cdfbdfb_2017-05-19,26.909
air_07bb665f9cdfbdfb_2017-05-20,27.505
air_07bb665f9cdfbdfb_2017-05-21,28.159
air_07bb665f9cdfbdfb_2017-05-22,27.149
air_07bb665f9cdfbdfb_2017-05-23,22.034
air_07bb665f9cdfbdfb_2017-05-24,24.273
air_07bb665f9cdfbdfb_2017-05-25,28.766
air_07bb665f9cdfbdfb_2017-05-26,26.909
air_07bb665f9cdfbdfb_2017-05-27,27.505
air_07bb665f9cdfbdfb_2017-05-28,28.159
air_07bb665f9cdfbdfb_2017-05-29,27.149
air_07bb665f9cdfbdfb_2017-05-30,22.034
air_07bb665f9cdfbdfb_2017-05-31,24.273
air_082908692355165e_2017-04-23,9.387
air_082908692355165e_2017-04-24,41.848
air_082908692355165e_2017-04-25,46.757
air_082908692355165e_2017-04-26,42.985
air_082908692355165e_2017-04-27,40.386
air_082908692355165e_2017-04-28,43.136
air_082908692355165e_2017-04-29,21.768
air_082908692355165e_2017-04-30,9.387
air_082908692355165e_2017-05-01,41.848
air_082908692355165e_2017-05-02,46.757
air_082908692355165e_2017-05-03,42.985
air_082908692355165e_2017-05-04,40.386
air_082908692355165e_2017-05-05,43.136
air_082908692355165e_2017-05-06,21.768
air_082908692355165e_2017-05-07,9.387
air_082908692355165e_2017-05-08,41.848
air_082908692355165e_2017-05-09,46.757
air_082908692355165e_2017-05-10,42.985
air_082908692355165e_2017-05-11,40.386
air_082908692355165e_2017-05-12,43.136
air_082908692355165e_2017-05-13,21.768
air_082908692355165e_2017-05-14,9.387
air_082908692355165e_2017-05-15,41.848
air_082908692355165e_2017-05-16,46.757
air_082908692355165e_2017-05-17,42.985
air_082908692355165e_2017-05-18,40.386
air_082908692355165e_2017-05-19,43.136
air_082908692355165e_2017-05-20,21.768
air_082908692355165e_2017-05-21,9.387
air_082908692355165e_2017-05-22,41.848
air_082908692355165e_2017-05-23,46.757
air_082908692355165e_2017-05-24,42.985
air_082908692355165e_2017-05-25,40.386
air_082908692355165e_2017-05-26,43.136
air_082908692355165e_2017-05-27,21.768
air_082908692355165e_2017-05-28,9.387
air_082908692355165e_2017-05-29,41.848
air_082908692355165e_2017-05-30,46.757
air_082908692355165e_2017-05-31,42.985
air_083ddc520ea47e1e_2017-04-23,14.118
air_083ddc520ea47e1e_2017-04-24,6.893
air_083ddc520ea47e1e_2017-04-25,0.200
air_083ddc520ea47e1e_2017-04-26,2.054
air_083ddc520ea47e1e_2017-04-27,6.939
air_083ddc520ea47e1e_2017-04-28,7.116
air_083ddc520ea47e1e_2017-04-29,11.143
air_083ddc520ea47e1e_2017-04-30,14.118
air_083ddc520ea47e1e_2017-05-01,6.893
air_083ddc520ea47e1e_2017-05-02,0.200
air_083ddc520ea47e1e_2017-05-03,2.054
air_083ddc520ea47e1e_2017-05-04,6.939
air_083ddc520ea47e1e_2017-05-05,7.116
air_083ddc520ea47e1e_2017-05-06,11.143
air_083ddc520ea47e1e_2017-05-07,14.118
air_083ddc520ea47e1e_2017-05-08,6.893
air_083ddc520ea47e1e_2017-05-09,0.200
air_083ddc520ea47e1e_2017-05-10,2.054
air_083ddc520ea47e1e_2017-05-11,6.939
air_083ddc520ea47e1e_2017-05-12,7.116
air_083ddc520ea47e1e_2017-05-13,11.143
air_083ddc520ea47e1e_2017-05-14,14.118
air_083ddc520ea47e1e_2017-05-15,6.893
air_083ddc520ea47e1e_2017-05-16,0.200
air_083ddc520ea47e1e_2017-05-17,2.054
air_083ddc520ea47e1e_2017-05-18,6.939
air_083ddc520ea47e1e_2017-05-19,7.116
air_083ddc520ea47e1e_2017-05-20,11.143
air_083ddc520ea47e1e_2017-05-21,14.118
air_083ddc520ea47e1e_2017-05-22,6.893
air_083ddc520ea47e1e_2017-05-23,0.200
air_083ddc520ea47e1e_2017-05-24,2.054
air_083ddc520ea47e1e_2017-05-25,6.939
air_083ddc520ea47e1e_2017-05-26,7.116
air_083ddc520ea47e1e_2017-05-27,11.143
air_083ddc520ea47e1e_2017-05-28,14.118
air_083ddc520ea47e1e_2017-05-29,6.893
air_083ddc520ea47e1e_2017-05-30,0.200
air_083ddc520ea47e1e_2017-05-31,2.054
air_0845d8395f30c6bb_2017-04-23,12.277
air_0845d8395f30c6bb_2017-04-24,10.542
air_0845d8395f30c6bb_2017-04-25,13.814
air_0845d8395f30c6bb_2017-04-26,18.850
air_0845d8395f30c6bb_2017-04-27,18.303
air_0845d8395f30c6bb_2017-04-28,27.354
air_0845d8395f30c6bb_2017-04-29,35.896
air_0845d8395f30c6bb_2017-04-30,12.277
air_0845d8395f30c6bb_2017-05-01,10.542
air_0845d8395f30c6bb_2017-05-02,13.814
air_0845d8395f30c6bb_2017-05-03,18.850
air_0845d8395f30c6bb_2017-05-04,18.303
air_0845d8395f30c6bb_2017-05-05,27.354
air_0845d8395f30c6bb_2017-05-06,35.896
air_0845d8395f30c6bb_2017-05-07,12.277
air_0845d8395f30c6bb_2017-05-08,10.542
air_0845d8395f30c6bb_2017-05-09,13.814
air_0845d8395f30c6bb_2017-05-10,18.850
air_0845d8395f30c6bb_2017-05-11,18.303
air_0845d8395f30c6bb_2017-05-12,27.354
air_0845d8395f30c6bb_2017-05-13,35.896
air_0845d8395f30c6bb_2017-05-14,12.277
air_0845d8395f30c6bb_2017-05-15,10.542
air_0845d8395f30c6bb_2017-05-16,13.814
air_0845d8395f30c6bb_2017-05-17,18.850
air_0845d8395f30c6bb_2017-05-18,18.303
air_0845d8395f30c6bb_2017-05-19,27.354
air_0845d8395f30c6bb_2017-05-20,35.896
air_0845d8395f30c6bb_2017-05-21,12.277
air_0845d8395f30c6bb_2017-05-22,10.542
air_0845d8395f30c6bb_2017-05-23,13.814
air_0845d8395f30c6bb_2017-05-24,18.850
air_0845d8395f30c6bb_2017-05-25,18.303
air_0845d8395f30c6bb_2017-05-26,27.354
air_0845d8395f30c6bb_2017-05-27,35.896
air_0845d8395f30c6bb_2017-05-28,12.277
air_0845d8395f30c6bb_2017-05-29,10.542
air_0845d8395f30c6bb_2017-05-30,13.814
air_0845d8395f30c6bb_2017-05-31,18.850
air_084d98859256acf0_2017-04-23,6.327
air_084d98859256acf0_2017-04-24,10.726
air_084d98859256acf0_2017-04-25,10.836
air_084d98859256acf0_2017-04-26,13.276
air_084d98859256acf0_2017-04-27,12.293
air_084d98859256acf0_2017-04-28,19.609
air_084d98859256acf0_2017-04-29,12.110
air_084d98859256acf0_2017-04-30,6.327
air_084d98859256acf0_2017-05-01,10.726
air_084d98859256acf0_2017-05-02,10.836
air_084d98859256acf0_2017-05-03,13.276
air_084d98859256acf0_2017-05-04,12.293
air_084d98859256acf0_2017-05-05,19.609
air_084d98859256acf0_2017-05-06,12.110
air_084d98859256acf0_2017-05-07,6.327
air_084d98859256acf0_2017-05-08,10.726
air_084d98859256acf0_2017-05-09,10.836
air_084d98859256acf0_2017-05-10,13.276
air_084d98859256acf0_2017-05-11,12.293
air_084d98859256acf0_2017-05-12,19.609
air_084d98859256acf0_2017-05-13,12.110
air_084d98859256acf0_2017-05-14,6.327
air_084d98859256acf0_2017-05-15,10.726
air_084d98859256acf0_2017-05-16,10.836
air_084d98859256acf0_2017-05-17,13.276
air_084d98859256acf0_2017-05-18,12.293
air_084d98859256acf0_2017-05-19,19.609
air_084d98859256acf0_2017-05-20,12.110
air_084d98859256acf0_2017-05-21,6.327
air_084d98859256acf0_2017-05-22,10.726
air_084d98859256acf0_2017-05-23,10.836
air_084d98859256acf0_2017-05-24,13.276
air_084d98859256acf0_2017-05-25,12.293
air_084d98859256acf0_2017-05-26,19.609
air_084d98859256acf0_2017-05-27,12.110
air_084d98859256acf0_2017-05-28,6.327
air_084d98859256acf0_2017-05-29,10.726
air_084d98859256acf0_2017-05-30,10.836
air_084d98859256acf0_2017-05-31,13.276
air_0867f7bebad6a649_2017-04-23,23.026
air_0867f7bebad6a649_2017-04-24,11.413
air_0867f7bebad6a649_2017-04-25,14.361
air_0867f7bebad6a649_2017-04-26,14.581
air_0867f7bebad6a649_2017-04-27,16.990
air_0867f7bebad6a649_2017-04-28,22.502
air_0867f7bebad6a649_2017-04-29,39.562
air_0867f7bebad6a649_2017-04-30,23.026
air_0867f7bebad6a649_2017-05-01,11.413
air_0867f7bebad6a649_2017-05-02,14.361
air_0867f7bebad6a649_2017-05-03,14.581
air_0867f7bebad6a649_2017-05-04,16.990
air_0867f7bebad6a649_2017-05-05,22.502
air_0867f7bebad6a649_2017-05-06,39.562
air_0867f7bebad6a649_2017-05-07,23.026
air_0867f7bebad6a649_2017-05-08,11.413
air_0867f7bebad6a649_2017-05-09,14.361
air_0867f7bebad6a649_2017-05-10,14.581
air_0867f7bebad6a649_2017-05-11,16.990
air_0867f7bebad6a649_2017-05-12,22.502
air_0867f7bebad6a649_2017-05-13,39.562
air_0867f7bebad6a649_2017-05-14,23.026
air_0867f7bebad6a649_2017-05-15,11.413
air_0867f7bebad6a649_2017-05-16,14.361
air_0867f7bebad6a649_2017-05-17,14.581
air_0867f7bebad6a649_2017-05-18,16.990
air_0867f7bebad6a649_2017-05-19,22.502
air_0867f7bebad6a649_2017-05-20,39.562
air_0867f7bebad6a649_2017-05-21,23.026
air_0867f7bebad6a649_2017-05-22,11.413
air_0867f7bebad6a649_2017-05-23,14.361
air_0867f7bebad6a649_2017-05-24,14.581
air_0867f7bebad6a649_2017-05-25,16.990
air_0867f7bebad6a649_2017-05-26,22.502
air_0867f7bebad6a649_2017-05-27,39.562
air_0867f7bebad6a649_2017-05-28,45.736
air_0867f7bebad6a649_2017-05-29,11.413
air_0867f7bebad6a649_2017-05-30,14.361
air_0867f7bebad6a649_2017-05-31,14.581
air_08ba8cd01b3ba010_2017-04-23,12.427
air_08ba8cd01b3ba010_2017-04-24,3.590
air_08ba8cd01b3ba010_2017-04-25,6.110
air_08ba8cd01b3ba010_2017-04-26,8.224
air_08ba8cd01b3ba010_2017-04-27,8.456
air_08ba8cd01b3ba010_2017-04-28,9.591
air_08ba8cd01b3ba010_2017-04-29,14.151
air_08ba8cd01b3ba010_2017-04-30,12.427
air_08ba8cd01b3ba010_2017-05-01,3.590
air_08ba8cd01b3ba010_2017-05-02,6.110
air_08ba8cd01b3ba010_2017-05-03,8.224
air_08ba8cd01b3ba010_2017-05-04,8.456
air_08ba8cd01b3ba010_2017-05-05,9.591
air_08ba8cd01b3ba010_2017-05-06,14.151
air_08ba8cd01b3ba010_2017-05-07,12.427
air_08ba8cd01b3ba010_2017-05-08,3.590
air_08ba8cd01b3ba010_2017-05-09,6.110
air_08ba8cd01b3ba010_2017-05-10,8.224
air_08ba8cd01b3ba010_2017-05-11,8.456
air_08ba8cd01b3ba010_2017-05-12,9.591
air_08ba8cd01b3ba010_2017-05-13,14.151
air_08ba8cd01b3ba010_2017-05-14,12.427
air_08ba8cd01b3ba010_2017-05-15,3.590
air_08ba8cd01b3ba010_2017-05-16,6.110
air_08ba8cd01b3ba010_2017-05-17,8.224
air_08ba8cd01b3ba010_2017-05-18,8.456
air_08ba8cd01b3ba010_2017-05-19,9.591
air_08ba8cd01b3ba010_2017-05-20,14.151
air_08ba8cd01b3ba010_2017-05-21,12.427
air_08ba8cd01b3ba010_2017-05-22,3.590
air_08ba8cd01b3ba010_2017-05-23,6.110
air_08ba8cd01b3ba010_2017-05-24,8.224
air_08ba8cd01b3ba010_2017-05-25,8.456
air_08ba8cd01b3ba010_2017-05-26,9.591
air_08ba8cd01b3ba010_2017-05-27,14.151
air_08ba8cd01b3ba010_2017-05-28,12.427
air_08ba8cd01b3ba010_2017-05-29,3.590
air_08ba8cd01b3ba010_2017-05-30,6.110
air_08ba8cd01b3ba010_2017-05-31,8.224
air_08cb3c4ee6cd6a22_2017-04-23,16.116
air_08cb3c4ee6cd6a22_2017-04-24,9.817
air_08cb3c4ee6cd6a22_2017-04-25,8.295
air_08cb3c4ee6cd6a22_2017-04-26,9.994
air_08cb3c4ee6cd6a22_2017-04-27,10.384
air_08cb3c4ee6cd6a22_2017-04-28,15.805
air_08cb3c4ee6cd6a22_2017-04-29,22.680
air_08cb3c4ee6cd6a22_2017-04-30,16.116
air_08cb3c4ee6cd6a22_2017-05-01,9.817
air_08cb3c4ee6cd6a22_2017-05-02,8.295
air_08cb3c4ee6cd6a22_2017-05-03,9.994
air_08cb3c4ee6cd6a22_2017-05-04,10.384
air_08cb3c4ee6cd6a22_2017-05-05,15.805
air_08cb3c4ee6cd6a22_2017-05-06,22.680
air_08cb3c4ee6cd6a22_2017-05-07,16.116
air_08cb3c4ee6cd6a22_2017-05-08,9.817
air_08cb3c4ee6cd6a22_2017-05-09,8.295
air_08cb3c4ee6cd6a22_2017-05-10,9.994
air_08cb3c4ee6cd6a22_2017-05-11,10.384
air_08cb3c4ee6cd6a22_2017-05-12,15.805
air_08cb3c4ee6cd6a22_2017-05-13,22.680
air_08cb3c4ee6cd6a22_2017-05-14,16.116
air_08cb3c4ee6cd6a22_2017-05-15,9.817
air_08cb3c4ee6cd6a22_2017-05-16,8.295
air_08cb3c4ee6cd6a22_2017-05-17,9.994
air_08cb3c4ee6cd6a22_2017-05-18,10.384
air_08cb3c4ee6cd6a22_2017-05-19,15.805
air_08cb3c4ee6cd6a22_2017-05-20,22.680
air_08cb3c4ee6cd6a22_2017-05-21,16.116
air_08cb3c4ee6cd6a22_2017-05-22,9.817
air_08cb3c4ee6cd6a22_2017-05-23,8.295
air_08cb3c4ee6cd6a22_2017-05-24,9.994
air_08cb3c4ee6cd6a22_2017-05-25,10.384
air_08cb3c4ee6cd6a22_2017-05-26,15.805
air_08cb3c4ee6cd6a22_2017-05-27,22.680
air_08cb3c4ee6cd6a22_2017-05-28,16.116
air_08cb3c4ee6cd6a22_2017-05-29,9.817
air_08cb3c4ee6cd6a22_2017-05-30,8.295
air_08cb3c4ee6cd6a22_2017-05-31,9.994
air_08ef81d5b7a0d13f_2017-04-23,2.387
air_08ef81d5b7a0d13f_2017-04-24,10.467
air_08ef81d5b7a0d13f_2017-04-25,9.673
air_08ef81d5b7a0d13f_2017-04-26,14.948
air_08ef81d5b7a0d13f_2017-04-27,14.038
air_08ef81d5b7a0d13f_2017-04-28,18.571
air_08ef81d5b7a0d13f_2017-04-29,9.436
air_08ef81d5b7a0d13f_2017-04-30,2.387
air_08ef81d5b7a0d13f_2017-05-01,10.467
air_08ef81d5b7a0d13f_2017-05-02,9.673
air_08ef81d5b7a0d13f_2017-05-03,14.948
air_08ef81d5b7a0d13f_2017-05-04,14.038
air_08ef81d5b7a0d13f_2017-05-05,18.571
air_08ef81d5b7a0d13f_2017-05-06,9.436
air_08ef81d5b7a0d13f_2017-05-07,2.387
air_08ef81d5b7a0d13f_2017-05-08,10.467
air_08ef81d5b7a0d13f_2017-05-09,9.673
air_08ef81d5b7a0d13f_2017-05-10,14.948
air_08ef81d5b7a0d13f_2017-05-11,14.038
air_08ef81d5b7a0d13f_2017-05-12,18.571
air_08ef81d5b7a0d13f_2017-05-13,9.436
air_08ef81d5b7a0d13f_2017-05-14,2.387
air_08ef81d5b7a0d13f_2017-05-15,10.467
air_08ef81d5b7a0d13f_2017-05-16,9.673
air_08ef81d5b7a0d13f_2017-05-17,14.948
air_08ef81d5b7a0d13f_2017-05-18,14.038
air_08ef81d5b7a0d13f_2017-05-19,18.571
air_08ef81d5b7a0d13f_2017-05-20,9.436
air_08ef81d5b7a0d13f_2017-05-21,2.387
air_08ef81d5b7a0d13f_2017-05-22,10.467
air_08ef81d5b7a0d13f_2017-05-23,9.673
air_08ef81d5b7a0d13f_2017-05-24,14.948
air_08ef81d5b7a0d13f_2017-05-25,14.038
air_08ef81d5b7a0d13f_2017-05-26,18.571
air_08ef81d5b7a0d13f_2017-05-27,9.436
air_08ef81d5b7a0d13f_2017-05-28,2.387
air_08ef81d5b7a0d13f_2017-05-29,10.467
air_08ef81d5b7a0d13f_2017-05-30,9.673
air_08ef81d5b7a0d13f_2017-05-31,14.948
air_08f994758a1e76d4_2017-04-23,9.226
air_08f994758a1e76d4_2017-04-24,25.957
air_08f994758a1e76d4_2017-04-25,26.881
air_08f994758a1e76d4_2017-04-26,29.050
air_08f994758a1e76d4_2017-04-27,28.126
air_08f994758a1e76d4_2017-04-28,34.909
air_08f994758a1e76d4_2017-04-29,11.695
air_08f994758a1e76d4_2017-04-30,9.226
air_08f994758a1e76d4_2017-05-01,25.957
air_08f994758a1e76d4_2017-05-02,26.881
air_08f994758a1e76d4_2017-05-03,29.050
air_08f994758a1e76d4_2017-05-04,28.126
air_08f994758a1e76d4_2017-05-05,34.909
air_08f994758a1e76d4_2017-05-06,11.695
air_08f994758a1e76d4_2017-05-07,9.226
air_08f994758a1e76d4_2017-05-08,25.957
air_08f994758a1e76d4_2017-05-09,26.881
air_08f994758a1e76d4_2017-05-10,29.050
